Product_ID,Product_Name,Category,Brand,Average_Price,SPF_Rating,Skin_Type,Hair_Type,Age_Group,Gender,Popularity_Rating,Usage_Frequency,Primary_Ingredient,Fragrance_Type,Waterproof,Organic,Paraben_Free,Summer_Essential_Score,Region_Usage,Online_Availability
P03028,Deodorant,Fragrance,L'Oréal,466.93,50,Sensitive,,Adult,Unisex,2,Occasional,Vitamin C,Unscented,Yes,Yes,Yes,6,North,Myntra
P03029,Shampoo,Fragrance,Mamaearth,1254.21,15,Sensitive,Coily,Senior,Male,3,Weekly,Coconut Oil,Unscented,No,No,No,6,Pan-India,Flipkart
P03030,Face Wash,Bodycare,Ponds,747.83,15,Oily,,Senior,Male,1,Occasional,Coconut Oil,Citrus,Yes,Yes,No,3,East,Amazon
P03031,Deodorant,Makeup,Garnier,610.13,30,Oily,Coily,Senior,Female,4,Weekly,Charcoal,Woody,No,No,Yes,9,North,Flipkart
P03032,Deodorant,Bodycare,Ponds,1489.11,30,Normal,,Adult,Female,1,Occasional,Aloe Vera,Citrus,No,Yes,Yes,3,East,Flipkart
P03033,Deodorant,Haircare,Mamaearth,1323.38,50,Dry,Wavy,Senior,Female,4,Weekly,Coconut Oil,Floral,Yes,Yes,Yes,10,West,Nykaa
P03034,Deodorant,Skincare,Ponds,1198.89,50,Oily,,Adult,Male,3,Daily,Rose Water,Fruity,No,Yes,No,10,West,Flipkart
P03035,Serum,Haircare,Garnier,812.08,0,Sensitive,Curly,Teen,Female,5,Occasional,Vitamin C,Citrus,Yes,No,Yes,3,West,Flipkart
P03036,Sunscreen,Haircare,Biotique,1151.54,15,Sensitive,Curly,Adult,Female,4,Daily,Aloe Vera,Floral,No,No,No,7,East,Amazon
P03037,Face Wash,Fragrance,Dove,590.15,0,Oily,,Senior,Male,2,Daily,Tea Tree,Fruity,No,Yes,Yes,10,South,Brand Website
P03038,Toner,Fragrance,Nivea,314.03,0,Combination,Coily,Teen,Unisex,3,Weekly,Coconut Oil,Citrus,No,No,No,6,East,Nykaa
P03039,Shampoo,Fragrance,Biotique,638.37,15,Combination,,Senior,Unisex,2,Weekly,Aloe Vera,Unscented,No,No,No,7,North,Nykaa
P03040,Body Lotion,Skincare,Mamaearth,930.18,15,Oily,Coily,Adult,Female,4,Occasional,Vitamin C,Floral,Yes,No,Yes,6,North,Brand Website
P03041,Deodorant,Skincare,Lakmé,1297.57,15,Oily,,Senior,Female,1,Weekly,Tea Tree,Fruity,No,No,No,6,South,Brand Website
P03042,Body Lotion,Skincare,Neutrogena,1078.23,50,Oily,Coily,Teen,Female,4,Daily,Vitamin C,Citrus,No,Yes,Yes,3,East,Amazon
P03043,Body Lotion,Skincare,Lakmé,1011.17,0,Combination,Straight,Adult,Female,2,Weekly,Vitamin C,Fruity,No,Yes,No,3,North,Amazon
P03044,Serum,Makeup,Nivea,765.88,0,Combination,,Senior,Female,4,Weekly,Charcoal,Floral,No,Yes,No,5,West,Nykaa
P03045,Lip Balm,Fragrance,Nivea,532.21,50,Dry,,Adult,Female,1,Weekly,Tea Tree,Unscented,No,Yes,No,7,South,Myntra
P03046,Shampoo,Makeup,Biotique,1366.92,50,Oily,Straight,Adult,Unisex,4,Weekly,Vitamin C,Citrus,No,Yes,No,6,Pan-India,Amazon
P03047,Conditioner,Makeup,Lakmé,267.62,0,Normal,,Teen,Unisex,2,Weekly,Charcoal,Citrus,Yes,No,Yes,5,Pan-India,Myntra
P03048,Serum,Bodycare,L'Oréal,760.14,0,Normal,,Teen,Male,5,Weekly,Tea Tree,Floral,Yes,Yes,No,1,East,Flipkart
P03049,Face Wash,Bodycare,Ponds,1043.98,30,Sensitive,Wavy,Senior,Unisex,2,Daily,Tea Tree,Woody,Yes,Yes,Yes,8,North,Amazon
P03050,Conditioner,Haircare,Ponds,850.3,0,Oily,Wavy,Teen,Male,5,Occasional,Charcoal,Woody,No,Yes,Yes,6,Pan-India,Brand Website
P03051,Lip Balm,Makeup,Dove,790.9,0,Oily,Straight,Teen,Unisex,3,Daily,Rose Water,Unscented,No,No,Yes,1,West,Amazon
P03052,Lip Balm,Haircare,Garnier,909.2,50,Normal,,Senior,Male,2,Daily,Tea Tree,Woody,No,Yes,Yes,6,Pan-India,Myntra
P03053,Toner,Bodycare,Lakmé,250.84,0,Dry,,Adult,Unisex,3,Weekly,Coconut Oil,Floral,No,No,Yes,3,South,Nykaa
P03054,Deodorant,Haircare,Mamaearth,640.55,15,Sensitive,Curly,Senior,Male,5,Daily,Vitamin C,Fruity,Yes,No,Yes,5,South,Nykaa
P03055,Serum,Makeup,Dove,635.73,50,Normal,,Senior,Male,4,Daily,Coconut Oil,Unscented,Yes,Yes,Yes,4,East,Myntra
P03056,Toner,Bodycare,Neutrogena,1369.51,15,Dry,Straight,Teen,Unisex,1,Daily,Tea Tree,Unscented,No,No,No,2,West,Myntra
P03057,Face Wash,Haircare,Biotique,1131.86,0,Dry,,Senior,Unisex,2,Occasional,Vitamin C,Woody,Yes,No,Yes,1,East,Brand Website
P03058,Conditioner,Makeup,Lakmé,1094.54,50,Combination,Coily,Teen,Male,1,Occasional,Coconut Oil,Floral,No,No,Yes,10,South,Flipkart
P03059,Body Lotion,Makeup,Dove,896.64,50,Normal,Wavy,Teen,Female,3,Daily,Vitamin C,Unscented,No,No,No,10,South,Myntra
P03060,Body Lotion,Fragrance,Garnier,415.56,30,Combination,,Adult,Male,3,Weekly,Rose Water,Floral,No,Yes,No,4,West,Myntra
P03061,Serum,Makeup,Biotique,302.93,30,Dry,Wavy,Senior,Female,4,Daily,Aloe Vera,Floral,No,Yes,No,7,West,Nykaa
P03062,Conditioner,Haircare,Neutrogena,1203.11,0,Combination,Straight,Senior,Male,1,Weekly,Aloe Vera,Fruity,No,No,Yes,2,South,Amazon
P03063,Toner,Fragrance,Biotique,1229.79,15,Combination,Curly,Adult,Male,4,Occasional,Rose Water,Unscented,No,No,No,3,Pan-India,Amazon
P03064,Lip Balm,Fragrance,Nivea,1450.89,50,Sensitive,,Senior,Unisex,2,Daily,Vitamin C,Citrus,No,No,Yes,3,Pan-India,Brand Website
P03065,Sunscreen,Bodycare,Garnier,145.2,15,Normal,Straight,Senior,Female,4,Weekly,Tea Tree,Woody,Yes,Yes,No,8,South,Flipkart
P03066,Conditioner,Bodycare,Ponds,736.92,15,Combination,,Teen,Unisex,3,Weekly,Rose Water,Citrus,No,Yes,No,6,North,Myntra
P03067,Body Lotion,Makeup,Biotique,219.35,30,Dry,Straight,Adult,Unisex,3,Weekly,Rose Water,Citrus,No,Yes,No,3,East,Nykaa
P03068,Shampoo,Fragrance,Himalaya,311.31,50,Oily,Straight,Senior,Male,4,Daily,Rose Water,Woody,No,Yes,Yes,2,East,Brand Website
P03069,Sunscreen,Haircare,Neutrogena,1377.36,30,Dry,,Adult,Male,3,Daily,Tea Tree,Unscented,No,No,Yes,2,South,Flipkart
P03070,Body Lotion,Haircare,Dove,607.55,50,Combination,,Adult,Female,3,Weekly,Tea Tree,Floral,No,No,No,10,South,Brand Website
P03071,Sunscreen,Makeup,Ponds,843.32,0,Normal,Coily,Senior,Female,1,Daily,Charcoal,Woody,Yes,Yes,Yes,9,South,Myntra
P03072,Sunscreen,Haircare,L'Oréal,643.02,30,Oily,Coily,Senior,Male,2,Daily,Vitamin C,Floral,Yes,Yes,No,10,North,Amazon
P03073,Serum,Skincare,Lakmé,232.16,30,Combination,,Senior,Female,1,Weekly,Charcoal,Fruity,Yes,No,No,8,Pan-India,Brand Website
P03074,Body Lotion,Haircare,Biotique,797.07,15,Oily,,Adult,Female,1,Occasional,Vitamin C,Citrus,No,No,Yes,2,East,Flipkart
P03075,Lip Balm,Makeup,Lakmé,573.26,15,Combination,Wavy,Senior,Male,3,Occasional,Coconut Oil,Citrus,Yes,No,No,1,South,Flipkart
P03076,Body Lotion,Skincare,Dove,117.32,30,Oily,Wavy,Teen,Female,5,Weekly,Coconut Oil,Fruity,No,No,No,6,South,Brand Website
P03077,Shampoo,Makeup,Biotique,813.54,0,Sensitive,Wavy,Teen,Female,2,Occasional,Vitamin C,Unscented,Yes,Yes,No,1,West,Flipkart
P03078,Face Wash,Haircare,Mamaearth,1100.11,0,Combination,,Adult,Unisex,3,Daily,Aloe Vera,Woody,Yes,No,Yes,4,Pan-India,Flipkart
P03079,Deodorant,Bodycare,Nivea,502.79,30,Combination,,Adult,Male,2,Weekly,Coconut Oil,Unscented,Yes,No,Yes,2,East,Brand Website
P03080,Serum,Skincare,Lakmé,1051.81,30,Oily,Curly,Senior,Male,3,Daily,Aloe Vera,Citrus,No,Yes,No,10,West,Myntra
P03081,Serum,Fragrance,Neutrogena,1472.61,0,Oily,,Senior,Unisex,5,Occasional,Rose Water,Citrus,No,Yes,No,4,South,Nykaa
P03082,Serum,Haircare,Biotique,873.56,30,Dry,,Adult,Male,3,Occasional,Charcoal,Unscented,Yes,No,No,3,East,Brand Website
P03083,Sunscreen,Haircare,Ponds,334.04,15,Combination,Straight,Adult,Female,2,Weekly,Tea Tree,Floral,Yes,Yes,Yes,2,West,Brand Website
P03084,Conditioner,Bodycare,Garnier,1257.12,50,Combination,Straight,Adult,Male,3,Daily,Aloe Vera,Citrus,No,Yes,Yes,6,East,Brand Website
P03085,Serum,Bodycare,Neutrogena,157.06,30,Normal,,Senior,Unisex,1,Weekly,Coconut Oil,Floral,No,Yes,Yes,1,Pan-India,Amazon
P03086,Toner,Fragrance,Dove,417.24,50,Sensitive,,Teen,Female,1,Occasional,Vitamin C,Citrus,Yes,Yes,Yes,7,South,Flipkart
P03087,Shampoo,Makeup,Dove,311.91,50,Dry,Straight,Teen,Unisex,1,Weekly,Rose Water,Floral,No,No,Yes,7,West,Myntra
P03088,Face Wash,Fragrance,Mamaearth,119.57,15,Sensitive,Wavy,Adult,Unisex,4,Daily,Tea Tree,Floral,Yes,Yes,Yes,8,North,Flipkart
P03089,Moisturizer,Bodycare,Lakmé,91.84,30,Normal,,Adult,Female,3,Occasional,Tea Tree,Citrus,No,No,Yes,7,North,Brand Website
P03090,Serum,Bodycare,Ponds,1159.31,30,Oily,,Senior,Female,1,Weekly,Tea Tree,Fruity,Yes,No,No,9,West,Myntra
P03091,Shampoo,Skincare,Garnier,1132.27,30,Combination,Straight,Teen,Female,3,Weekly,Tea Tree,Unscented,No,Yes,Yes,9,East,Myntra
P03092,Serum,Skincare,Dove,292.84,50,Oily,,Adult,Unisex,4,Occasional,Tea Tree,Floral,Yes,Yes,No,9,South,Myntra
P03093,Deodorant,Makeup,Nivea,1311.95,30,Oily,Wavy,Teen,Unisex,1,Weekly,Aloe Vera,Fruity,No,Yes,No,10,East,Flipkart
P03094,Toner,Bodycare,Himalaya,1169.21,0,Oily,Curly,Adult,Male,4,Weekly,Rose Water,Citrus,Yes,Yes,Yes,6,South,Brand Website
P03095,Conditioner,Bodycare,Nivea,938.9,50,Dry,,Adult,Unisex,3,Occasional,Tea Tree,Citrus,Yes,No,No,4,South,Amazon
P03096,Lip Balm,Makeup,Neutrogena,659.21,30,Normal,,Teen,Male,2,Occasional,Rose Water,Floral,Yes,No,Yes,8,Pan-India,Myntra
P03097,Body Lotion,Skincare,Himalaya,1317.55,50,Oily,Curly,Teen,Unisex,2,Occasional,Vitamin C,Woody,No,No,Yes,10,East,Brand Website
P03098,Face Wash,Fragrance,Ponds,958.71,15,Dry,,Adult,Unisex,5,Daily,Charcoal,Fruity,Yes,No,No,1,Pan-India,Flipkart
P03099,Shampoo,Skincare,Ponds,1200.7,30,Dry,Curly,Senior,Unisex,1,Occasional,Rose Water,Citrus,No,Yes,Yes,6,West,Nykaa
P03100,Conditioner,Bodycare,Dove,848.25,0,Sensitive,,Senior,Male,2,Weekly,Aloe Vera,Unscented,No,Yes,No,5,North,Amazon
P03101,Conditioner,Fragrance,Garnier,1424.52,30,Dry,,Teen,Female,2,Weekly,Charcoal,Woody,Yes,No,Yes,7,South,Brand Website
P03102,Deodorant,Haircare,Mamaearth,1398.47,50,Normal,,Teen,Unisex,5,Occasional,Aloe Vera,Citrus,No,Yes,Yes,7,North,Nykaa
P03103,Moisturizer,Skincare,Nivea,1239.9,0,Normal,,Teen,Female,5,Daily,Coconut Oil,Floral,Yes,Yes,No,9,South,Amazon
P03104,Moisturizer,Bodycare,Neutrogena,726.33,50,Dry,,Adult,Unisex,3,Daily,Vitamin C,Floral,No,No,No,6,South,Myntra
P03105,Serum,Makeup,Biotique,940.78,30,Sensitive,,Senior,Male,1,Weekly,Aloe Vera,Unscented,No,No,Yes,6,West,Flipkart
P03106,Moisturizer,Haircare,Garnier,1156.78,50,Oily,,Senior,Unisex,3,Occasional,Rose Water,Woody,No,No,No,2,Pan-India,Myntra
P03107,Conditioner,Fragrance,L'Oréal,934.71,0,Sensitive,,Senior,Female,1,Daily,Coconut Oil,Unscented,Yes,Yes,Yes,7,North,Nykaa
P03108,Conditioner,Fragrance,L'Oréal,854.62,50,Combination,Wavy,Teen,Male,4,Weekly,Tea Tree,Woody,Yes,Yes,Yes,6,West,Myntra
P03109,Lip Balm,Fragrance,L'Oréal,500.42,30,Oily,Coily,Teen,Female,3,Occasional,Coconut Oil,Unscented,No,No,No,8,North,Nykaa
P03110,Sunscreen,Fragrance,Neutrogena,119.03,30,Combination,,Adult,Unisex,4,Weekly,Coconut Oil,Woody,Yes,Yes,No,3,Pan-India,Flipkart
P03111,Conditioner,Bodycare,Nivea,723.76,30,Normal,Curly,Adult,Unisex,5,Weekly,Coconut Oil,Floral,No,Yes,No,8,North,Amazon
P03112,Deodorant,Haircare,Neutrogena,1492.7,15,Sensitive,Straight,Teen,Female,1,Weekly,Vitamin C,Fruity,No,Yes,Yes,8,East,Flipkart
P03113,Conditioner,Haircare,Mamaearth,412.7,50,Combination,,Teen,Male,3,Daily,Rose Water,Floral,No,Yes,No,6,East,Brand Website
P03114,Deodorant,Bodycare,Mamaearth,936.82,0,Sensitive,,Senior,Male,2,Weekly,Coconut Oil,Unscented,No,No,Yes,3,North,Brand Website
P03115,Moisturizer,Fragrance,Biotique,1199.75,0,Sensitive,,Adult,Male,1,Daily,Vitamin C,Unscented,Yes,No,Yes,8,North,Flipkart
P03116,Lip Balm,Bodycare,Lakmé,1413.78,30,Dry,Coily,Teen,Unisex,2,Daily,Rose Water,Fruity,No,Yes,No,4,East,Amazon
P03117,Shampoo,Makeup,Nivea,1443.28,15,Dry,Wavy,Senior,Unisex,5,Daily,Charcoal,Woody,No,Yes,No,2,Pan-India,Amazon
P03118,Body Lotion,Bodycare,Nivea,468.15,50,Dry,,Senior,Male,2,Daily,Rose Water,Fruity,Yes,Yes,No,5,South,Nykaa
P03119,Sunscreen,Makeup,Himalaya,926.16,15,Combination,Wavy,Teen,Male,4,Occasional,Vitamin C,Fruity,Yes,No,No,1,North,Myntra
P03120,Sunscreen,Makeup,Dove,416.74,30,Normal,Coily,Adult,Male,5,Daily,Rose Water,Citrus,Yes,Yes,Yes,6,Pan-India,Myntra
P03121,Body Lotion,Makeup,Himalaya,1399.83,30,Combination,,Teen,Female,3,Weekly,Vitamin C,Woody,Yes,Yes,No,10,West,Myntra
P03122,Sunscreen,Skincare,Mamaearth,667.91,0,Combination,,Adult,Female,4,Weekly,Tea Tree,Floral,No,Yes,No,7,South,Nykaa
P03123,Shampoo,Makeup,Neutrogena,1310.03,0,Oily,Straight,Senior,Unisex,3,Daily,Tea Tree,Floral,Yes,No,Yes,6,East,Amazon
P03124,Conditioner,Bodycare,Nivea,188.65,0,Oily,,Adult,Male,2,Daily,Tea Tree,Citrus,Yes,No,No,9,Pan-India,Amazon
P03125,Deodorant,Makeup,Nivea,1491.18,30,Sensitive,,Teen,Unisex,2,Daily,Aloe Vera,Woody,Yes,Yes,Yes,7,East,Flipkart
P03126,Serum,Makeup,Biotique,91.8,30,Normal,Wavy,Adult,Male,2,Occasional,Rose Water,Woody,No,Yes,Yes,9,South,Brand Website
P03127,Moisturizer,Bodycare,L'Oréal,882.76,15,Normal,,Senior,Unisex,4,Occasional,Rose Water,Unscented,No,No,No,10,Pan-India,Flipkart
P03128,Deodorant,Skincare,Himalaya,1436.59,30,Oily,Coily,Adult,Unisex,1,Weekly,Coconut Oil,Citrus,Yes,No,No,10,Pan-India,Nykaa
P03129,Shampoo,Haircare,Nivea,1173.94,0,Normal,Straight,Senior,Male,3,Daily,Charcoal,Floral,No,Yes,No,4,North,Brand Website
P03130,Toner,Fragrance,Himalaya,596.65,15,Normal,Curly,Adult,Female,4,Daily,Coconut Oil,Citrus,No,No,Yes,9,West,Nykaa
P03131,Face Wash,Makeup,Garnier,1291.2,50,Sensitive,Straight,Senior,Female,2,Occasional,Rose Water,Citrus,Yes,Yes,No,9,South,Flipkart
P03132,Conditioner,Bodycare,Garnier,1251.42,15,Normal,Curly,Teen,Unisex,3,Occasional,Aloe Vera,Woody,Yes,Yes,No,5,Pan-India,Nykaa
P03133,Shampoo,Bodycare,Lakmé,1287.34,30,Dry,,Senior,Unisex,5,Occasional,Vitamin C,Woody,No,Yes,Yes,8,West,Amazon
P03134,Lip Balm,Haircare,Lakmé,1102.46,30,Combination,Wavy,Teen,Male,1,Occasional,Aloe Vera,Unscented,Yes,Yes,Yes,1,North,Amazon
P03135,Moisturizer,Fragrance,Nivea,608.05,30,Dry,Coily,Senior,Unisex,5,Daily,Charcoal,Citrus,No,No,Yes,10,East,Nykaa
P03136,Sunscreen,Skincare,Ponds,248.48,30,Normal,Wavy,Adult,Unisex,1,Weekly,Tea Tree,Woody,No,Yes,No,5,East,Nykaa
P03137,Body Lotion,Fragrance,Nivea,779.71,30,Sensitive,Wavy,Senior,Male,5,Daily,Tea Tree,Fruity,No,No,No,7,East,Myntra
P03138,Conditioner,Haircare,Lakmé,920.21,0,Oily,Wavy,Teen,Male,3,Daily,Aloe Vera,Floral,Yes,Yes,Yes,9,Pan-India,Brand Website
P03139,Moisturizer,Fragrance,L'Oréal,792.23,50,Dry,,Senior,Male,3,Daily,Coconut Oil,Woody,No,No,No,5,East,Brand Website
P03140,Body Lotion,Makeup,L'Oréal,477.27,50,Combination,,Teen,Unisex,3,Weekly,Aloe Vera,Woody,No,No,No,4,North,Nykaa
P03141,Body Lotion,Fragrance,Lakmé,550.01,0,Oily,Curly,Teen,Female,2,Occasional,Charcoal,Citrus,Yes,No,No,8,South,Flipkart
P03142,Toner,Fragrance,Mamaearth,1423.4,0,Combination,,Adult,Male,1,Weekly,Coconut Oil,Woody,No,Yes,No,7,North,Nykaa
P03143,Sunscreen,Fragrance,Garnier,593.19,50,Combination,,Teen,Female,5,Daily,Coconut Oil,Floral,Yes,No,No,8,West,Flipkart
P03144,Conditioner,Makeup,Mamaearth,723.87,50,Sensitive,,Adult,Male,5,Weekly,Aloe Vera,Floral,No,Yes,No,9,West,Nykaa
P03145,Toner,Skincare,Ponds,63.35,50,Normal,Coily,Senior,Unisex,1,Occasional,Rose Water,Citrus,No,No,No,7,East,Brand Website
P03146,Toner,Bodycare,Lakmé,882.28,0,Normal,Straight,Senior,Male,4,Daily,Coconut Oil,Floral,Yes,No,No,6,North,Flipkart
P03147,Face Wash,Bodycare,Garnier,898.84,30,Combination,,Teen,Unisex,3,Weekly,Tea Tree,Floral,No,No,No,7,South,Myntra
P03148,Conditioner,Makeup,Himalaya,682.15,50,Oily,Coily,Adult,Female,2,Weekly,Vitamin C,Floral,No,No,No,6,South,Amazon
P03149,Face Wash,Fragrance,Lakmé,894.95,50,Oily,,Senior,Female,5,Daily,Aloe Vera,Fruity,No,No,Yes,4,Pan-India,Amazon
P03150,Deodorant,Fragrance,Dove,885.99,15,Normal,Coily,Senior,Unisex,2,Occasional,Tea Tree,Woody,Yes,Yes,Yes,10,South,Brand Website
P03151,Moisturizer,Bodycare,Lakmé,1454.03,50,Combination,Straight,Senior,Female,2,Daily,Charcoal,Unscented,No,Yes,No,6,North,Flipkart
P03152,Shampoo,Makeup,Ponds,1414.93,50,Dry,,Adult,Female,5,Daily,Tea Tree,Unscented,Yes,Yes,Yes,2,Pan-India,Flipkart
P03153,Conditioner,Haircare,Neutrogena,941.26,0,Sensitive,Coily,Teen,Unisex,3,Occasional,Coconut Oil,Woody,No,Yes,Yes,5,West,Nykaa
P03154,Conditioner,Fragrance,Ponds,150.68,0,Sensitive,,Adult,Male,1,Daily,Vitamin C,Woody,No,No,Yes,4,West,Brand Website
P03155,Lip Balm,Haircare,Himalaya,832.25,50,Normal,,Adult,Female,1,Weekly,Rose Water,Fruity,Yes,Yes,No,3,Pan-India,Amazon
P03156,Face Wash,Skincare,Mamaearth,333.49,15,Sensitive,,Teen,Female,2,Occasional,Aloe Vera,Unscented,No,Yes,No,7,South,Flipkart
P03157,Body Lotion,Makeup,Dove,800.44,30,Dry,,Adult,Female,2,Daily,Charcoal,Citrus,Yes,No,Yes,3,Pan-India,Nykaa
P03158,Body Lotion,Haircare,Garnier,387.52,30,Normal,Curly,Adult,Female,5,Daily,Coconut Oil,Floral,Yes,Yes,Yes,6,South,Brand Website
P03159,Face Wash,Fragrance,Lakmé,124.94,30,Oily,Wavy,Adult,Female,3,Daily,Charcoal,Citrus,Yes,No,Yes,7,South,Brand Website
P03160,Sunscreen,Fragrance,Neutrogena,285.47,15,Sensitive,,Senior,Male,3,Daily,Rose Water,Citrus,No,Yes,No,9,West,Nykaa
P03161,Conditioner,Skincare,Biotique,139.21,50,Combination,,Adult,Male,2,Daily,Charcoal,Woody,No,No,No,9,North,Myntra
P03162,Shampoo,Haircare,Mamaearth,810.21,15,Sensitive,Wavy,Teen,Female,2,Daily,Rose Water,Unscented,Yes,Yes,Yes,9,South,Nykaa
P03163,Lip Balm,Bodycare,Dove,80.13,30,Oily,,Senior,Male,2,Weekly,Charcoal,Fruity,No,Yes,No,3,Pan-India,Flipkart
P03164,Conditioner,Skincare,Nivea,701.84,15,Combination,Curly,Adult,Female,2,Daily,Aloe Vera,Fruity,Yes,Yes,Yes,7,West,Nykaa
P03165,Toner,Makeup,Lakmé,75.94,15,Oily,,Adult,Unisex,5,Daily,Vitamin C,Fruity,Yes,Yes,Yes,6,South,Brand Website
P03166,Toner,Makeup,Lakmé,1030.75,50,Oily,,Senior,Unisex,3,Daily,Rose Water,Unscented,No,No,Yes,2,West,Amazon
P03167,Face Wash,Haircare,Mamaearth,829.36,0,Dry,Coily,Senior,Male,1,Occasional,Aloe Vera,Citrus,No,No,No,8,North,Myntra
P03168,Face Wash,Skincare,Mamaearth,903.88,15,Sensitive,,Teen,Unisex,3,Occasional,Charcoal,Citrus,Yes,No,No,10,South,Flipkart
P03169,Shampoo,Makeup,Garnier,620.6,15,Sensitive,,Senior,Male,3,Occasional,Aloe Vera,Fruity,No,No,Yes,3,East,Brand Website
P03170,Toner,Fragrance,Nivea,801.45,30,Normal,,Teen,Unisex,5,Occasional,Coconut Oil,Unscented,No,Yes,Yes,8,West,Nykaa
P03171,Shampoo,Skincare,Himalaya,893.95,15,Oily,Coily,Senior,Female,5,Weekly,Charcoal,Woody,Yes,No,Yes,1,South,Amazon
P03172,Shampoo,Bodycare,Ponds,1372.26,0,Combination,,Adult,Female,4,Weekly,Vitamin C,Unscented,No,No,No,4,South,Amazon
P03173,Conditioner,Haircare,Ponds,1191.18,0,Combination,Curly,Senior,Unisex,2,Weekly,Vitamin C,Floral,No,No,No,1,South,Nykaa
P03174,Lip Balm,Haircare,Ponds,627.7,15,Sensitive,,Teen,Male,4,Weekly,Charcoal,Citrus,No,Yes,No,3,North,Amazon
P03175,Toner,Makeup,Himalaya,932.26,15,Sensitive,Curly,Adult,Female,4,Weekly,Aloe Vera,Fruity,Yes,No,No,7,South,Flipkart
P03176,Lip Balm,Makeup,Dove,830.49,0,Oily,Straight,Adult,Female,1,Occasional,Charcoal,Woody,No,Yes,No,3,South,Nykaa
P03177,Sunscreen,Fragrance,Biotique,557.57,15,Normal,,Teen,Male,5,Weekly,Coconut Oil,Citrus,Yes,Yes,Yes,1,Pan-India,Amazon
P03178,Sunscreen,Fragrance,Biotique,265.87,15,Oily,Coily,Senior,Unisex,4,Daily,Tea Tree,Unscented,Yes,No,No,7,North,Amazon
P03179,Toner,Haircare,Dove,1368.99,50,Oily,Wavy,Teen,Male,5,Occasional,Rose Water,Woody,Yes,Yes,No,1,East,Amazon
P03180,Serum,Haircare,Himalaya,1398.76,0,Sensitive,,Adult,Male,1,Daily,Tea Tree,Citrus,Yes,Yes,No,5,Pan-India,Flipkart
P03181,Conditioner,Skincare,Mamaearth,1127.2,15,Oily,,Adult,Unisex,5,Occasional,Charcoal,Unscented,No,Yes,No,3,West,Brand Website
P03182,Conditioner,Makeup,Himalaya,1129.17,0,Oily,Wavy,Teen,Male,5,Occasional,Vitamin C,Citrus,Yes,Yes,No,2,Pan-India,Myntra
P03183,Sunscreen,Skincare,L'Oréal,1441.73,15,Sensitive,,Teen,Female,4,Weekly,Rose Water,Woody,No,No,No,5,Pan-India,Myntra
P03184,Face Wash,Bodycare,Lakmé,1047.79,0,Combination,Coily,Adult,Unisex,2,Daily,Tea Tree,Citrus,Yes,Yes,Yes,2,East,Myntra
P03185,Moisturizer,Haircare,Nivea,636.99,50,Normal,Wavy,Teen,Unisex,5,Daily,Coconut Oil,Floral,Yes,Yes,No,1,Pan-India,Flipkart
P03186,Deodorant,Bodycare,Ponds,1263.26,15,Oily,,Senior,Unisex,4,Weekly,Aloe Vera,Woody,Yes,Yes,No,2,North,Myntra
P03187,Shampoo,Skincare,Nivea,112.16,50,Combination,,Adult,Male,4,Weekly,Coconut Oil,Fruity,Yes,Yes,Yes,10,West,Nykaa
P03188,Sunscreen,Makeup,Garnier,201.87,30,Sensitive,,Senior,Female,1,Occasional,Rose Water,Woody,No,No,No,4,North,Myntra
P03189,Shampoo,Fragrance,Ponds,1381.23,15,Combination,,Teen,Unisex,2,Occasional,Charcoal,Woody,Yes,No,No,1,Pan-India,Nykaa
P03190,Sunscreen,Skincare,Biotique,1492.34,30,Combination,Wavy,Teen,Male,3,Daily,Rose Water,Woody,No,Yes,No,4,South,Amazon
P03191,Toner,Bodycare,Himalaya,760.24,0,Normal,Curly,Senior,Male,1,Weekly,Tea Tree,Woody,Yes,Yes,Yes,3,West,Brand Website
P03192,Sunscreen,Makeup,Mamaearth,147.19,50,Sensitive,Wavy,Senior,Unisex,4,Daily,Tea Tree,Unscented,Yes,No,No,7,South,Myntra
P03193,Deodorant,Haircare,Biotique,82.82,15,Dry,Curly,Adult,Male,1,Daily,Charcoal,Unscented,Yes,Yes,No,2,West,Myntra
P03194,Deodorant,Makeup,Ponds,1077.06,50,Oily,Curly,Teen,Female,4,Daily,Coconut Oil,Floral,No,No,Yes,6,West,Brand Website
P03195,Moisturizer,Haircare,Dove,1491.34,0,Sensitive,Coily,Senior,Male,1,Daily,Aloe Vera,Woody,Yes,No,No,9,North,Flipkart
P03196,Deodorant,Skincare,L'Oréal,520.76,15,Dry,Straight,Teen,Female,5,Daily,Rose Water,Unscented,Yes,No,Yes,3,Pan-India,Flipkart
P03197,Serum,Skincare,Lakmé,829.54,15,Oily,Curly,Adult,Female,2,Weekly,Tea Tree,Unscented,No,No,Yes,7,East,Nykaa
P03198,Serum,Bodycare,Dove,156.51,0,Dry,Wavy,Adult,Male,5,Weekly,Rose Water,Floral,No,Yes,No,5,Pan-India,Myntra
P03199,Serum,Makeup,Biotique,539.54,30,Normal,Straight,Senior,Unisex,3,Occasional,Charcoal,Woody,No,No,Yes,10,Pan-India,Flipkart
P03200,Conditioner,Fragrance,Dove,1151.25,30,Sensitive,,Teen,Male,5,Occasional,Vitamin C,Citrus,No,Yes,Yes,1,North,Nykaa
P03201,Serum,Makeup,L'Oréal,1013.56,15,Dry,Straight,Teen,Male,2,Occasional,Aloe Vera,Unscented,Yes,No,No,8,Pan-India,Brand Website
